"","var","estimate","statistic","p.value","conf.low","conf.high","method","alternative","p.adj","meandiff","lwr.ci","upr.ci","log2FC","comparison_lfc","Log2fc"
"362","Exiguobacterium",-6.31372475053313e-06,649,0.148266259141789,-1.55805340569094e-05,3.3370921652488e-06,"Wilcoxon rank sum exact test","two.sided",0.309953171050723,-7.20875341659429e-06,-1.82209453289549e-05,3.80343849576636e-06,-0.281415812444386,"Healthy.control-Stage.III.IV.",0.281415812444386
"363","Gemella",-8.22762782104925e-05,525,0.00776269108944169,-0.000181321261183122,-1.8516047314681e-05,"Wilcoxon rank sum exact test","two.sided",0.142530902718688,-0.000332139891261658,-0.000587581030194444,-7.66987523288723e-05,-1.71671962942351,"Healthy.control-Stage.III.IV.",1.71671962942351
"364","Alicyclobacillus",-8.57479444218635e-06,577,0.031744308662304,-2.06237297545956e-05,-6.72556888840915e-07,"Wilcoxon rank sum exact test","two.sided",0.158313518778585,-1.65969238069375e-05,-3.02789672026951e-05,-2.91488041117987e-06,-0.677984367277025,"Healthy.control-Stage.III.IV.",0.677984367277025
"365","Effusibacillus",-8.17246437259577e-07,695,0.316463768521507,-2.47113235856016e-06,7.65659618818734e-07,"Wilcoxon rank sum exact test","two.sided",0.486867336186934,-1.38633968642247e-06,-3.29752855999439e-06,5.24849187149439e-07,-0.372512177052923,"Healthy.control-Stage.III.IV.",0.372512177052923
"366","Kyrpidia",-1.40398093811238e-06,554,0.0175825509162046,-4.0459480065177e-06,-2.52730818651947e-07,"Wilcoxon rank sum exact test","two.sided",0.147848433275081,-2.53793511897818e-06,-5.94779126139797e-06,8.719210234416e-07,-0.606798394542953,"Healthy.control-Stage.III.IV.",0.606798394542953
"367","Tumebacillus",-2.68851340308093e-06,661,0.183650100367109,-7.00526596404467e-06,1.08108843363875e-06,"Wilcoxon rank sum exact test","two.sided",0.351273408198684,-5.69702948734355e-06,-1.18209006312017e-05,4.26841656514599e-07,-0.545508776598404,"Healthy.control-Stage.III.IV.",0.545508776598404
"368","Aeribacillus",-3.40297412638743e-07,758,0.691226398304769,-2.28369942140938e-06,1.7028100064366e-06,"Wilcoxon rank sum exact test","two.sided",0.800106928825329,-2.79230232539087e-08,-3.39116288633355e-06,3.33531683982573e-06,-0.00515013856357584,"Healthy.control-Stage.III.IV.",0.00515013856357584
"369","Alkalihalobacillus",-1.13660788617864e-06,761,0.712527703922499,-6.54119007540484e-06,4.48002317074438e-06,"Wilcoxon rank sum exact test","two.sided",0.814077588698261,-2.38831377903756e-07,-8.28106258168018e-06,7.80339982587267e-06,-0.0136932880256069,"Healthy.control-Stage.III.IV.",0.0136932880256069
"370","Alkalihalophilus",-2.22075337100223e-07,755,0.670164054848252,-1.6275505507118e-06,1.17008522880347e-06,"Wilcoxon rank sum exact test","two.sided",0.78367586884003,-2.71338622321761e-07,-2.42789189981067e-06,1.88521465516715e-06,-0.0761908656027743,"Healthy.control-Stage.III.IV.",0.0761908656027743
"371","Allobacillus",-2.96786216240618e-08,787,0.904797105887781,-4.43839146739389e-07,4.11284547682496e-07,"Wilcoxon rank sum exact test","two.sided",0.939168745544299,3.02779078825827e-07,-5.71091339914867e-07,1.17664949756652e-06,0.25876711616965,"Healthy.control-Stage.III.IV.",0.25876711616965
"372","Amphibacillus",-2.84225737098503e-07,753,0.656262354583245,-1.52711497357027e-06,9.36123688767842e-07,"Wilcoxon rank sum exact test","two.sided",0.773010909466603,-2.28310858092604e-08,-1.61583602054645e-06,1.57017384892793e-06,-0.00782643951116512,"Healthy.control-Stage.III.IV.",0.00782643951116512
"373","Anaerobacillus",1.60563605728583e-08,807,0.950409381403658,-1.32510454108754e-06,1.35426563444292e-06,"Wilcoxon rank sum exact test","two.sided",0.96787097108824,4.21754125294221e-07,-1.61819144977028e-06,2.46169970035872e-06,0.119616242871165,"Healthy.control-Stage.III.IV.",0.119616242871165
"374","Anoxybacillus",-6.87491976403621e-06,633,0.109418470636604,-1.68424341103412e-05,1.68038302941289e-06,"Wilcoxon rank sum exact test","two.sided",0.259184167319917,-7.17108657036859e-06,-1.74860134870268e-05,3.14384034628966e-06,-0.29329767362504,"Healthy.control-Stage.III.IV.",0.29329767362504
"375","Bacillus",-3.19627482247873e-05,737,0.549569645412357,-0.000143375581457093,7.3650070156522e-05,"Wilcoxon rank sum exact test","two.sided",0.693086054244496,-5.26326468776167e-05,-0.000187762404905503,8.24971111502696e-05,-0.162659222833911,"Healthy.control-Stage.III.IV.",0.162659222833911
"376","Caldalkalibacillus",-5.35804861245979e-07,713,0.407271069181628,-1.83413595532118e-06,6.8186610253524e-07,"Wilcoxon rank sum exact test","two.sided",0.567604794692786,-1.7943540508712e-06,-3.86470798589745e-06,2.75999884155049e-07,-0.54986352627866,"Healthy.control-Stage.III.IV.",0.54986352627866
"377","Caldibacillus",-2.73494479372276e-07,770,0.777713969660775,-2.64315101983807e-06,2.35934985467433e-06,"Wilcoxon rank sum exact test","two.sided",0.860185348427539,6.39306751853705e-07,-3.861653613543e-06,5.14026711725041e-06,0.0876110558217323,"Healthy.control-Stage.III.IV.",0.0876110558217323
"378","Cytobacillus",-1.34295931821603e-06,776,0.822080223245056,-1.33519252284809e-05,1.07287962173875e-05,"Wilcoxon rank sum exact test","two.sided",0.889478880700172,1.64290853790922e-06,-1.24945778167226e-05,1.5780394892541e-05,0.0467097489882753,"Healthy.control-Stage.III.IV.",0.0467097489882753
"379","Evansella",-1.74249534241626e-06,671,0.217567494337483,-4.11954801881454e-06,1.00843107753332e-06,"Wilcoxon rank sum exact test","two.sided",0.389733648947712,-1.09411176191788e-06,-4.87949239714861e-06,2.69126887331285e-06,-0.157029349223234,"Healthy.control-Stage.III.IV.",0.157029349223234
"380","Fictibacillus",8.22248889649189e-07,837,0.726854000830346,-3.67902201422156e-06,4.22995895101629e-06,"Wilcoxon rank sum exact test","two.sided",0.824617989246123,9.4244719407959e-07,-3.86447354691205e-06,5.74936793507123e-06,0.0836714401961525,"Healthy.control-Stage.III.IV.",0.0836714401961525
"381","Geobacillus",-6.62346339091941e-06,663,0.19010336963433,-1.6590453174346e-05,2.98189122824887e-06,"Wilcoxon rank sum exact test","two.sided",0.359454714513255,-8.27357213235512e-06,-1.99896287161529e-05,3.44248445144262e-06,-0.332056873244577,"Healthy.control-Stage.III.IV.",0.332056873244577
"382","Gottfriedia",-9.89373971207049e-07,686,0.27641918823266,-2.90957286704449e-06,9.80522658068697e-07,"Wilcoxon rank sum exact test","two.sided",0.452916575313648,-1.8948056182227e-06,-5.47869009930575e-06,1.68907886286034e-06,-0.355181586277501,"Healthy.control-Stage.III.IV.",0.355181586277501
"383","Gracilibacillus",2.21207655082823e-07,810,0.927573827441793,-3.52622694968285e-06,3.6453235749318e-06,"Wilcoxon rank sum exact test","two.sided",0.956160055917683,1.89885902857219e-06,-3.24169402898842e-06,7.0394120861328e-06,0.185393394991137,"Healthy.control-Stage.III.IV.",0.185393394991137
"384","Halalkalibacterium_.ex_Joshi_et_al._2022.",-5.74039924360343e-07,686,0.27641918823266,-1.68161085447987e-06,4.5400301465766e-07,"Wilcoxon rank sum exact test","two.sided",0.452916575313648,-3.11145939566674e-07,-1.91540375307477e-06,1.29311187394143e-06,-0.122965551908445,"Healthy.control-Stage.III.IV.",0.122965551908445
"385","Halobacillus",-3.20352985378489e-06,676,0.236103157239649,-8.77164077500802e-06,2.48103085999701e-06,"Wilcoxon rank sum exact test","two.sided",0.408235405565881,-3.97789850630426e-06,-1.02174930973353e-05,2.2616960847268e-06,-0.260084309206687,"Healthy.control-Stage.III.IV.",0.260084309206687
"386","Heyndrickxia",-6.32221484428481e-07,748,0.622027361185148,-3.55786818241972e-06,2.1752923330046e-06,"Wilcoxon rank sum exact test","two.sided",0.746278961471359,-1.07711261336274e-06,-5.02157695532178e-06,2.8673517285963e-06,-0.131909234918741,"Healthy.control-Stage.III.IV.",0.131909234918741
"387","Lederbergia",-7.88138987017366e-07,672,0.221189300684198,-2.27828988334395e-06,4.37903382115594e-07,"Wilcoxon rank sum exact test","two.sided",0.392955351032367,-7.69523560919327e-07,-2.5740007868314e-06,1.03495366499275e-06,-0.249293065598136,"Healthy.control-Stage.III.IV.",0.249293065598136
"388","Lentibacillus",-9.91194748207182e-07,734,0.530547684046596,-4.83819016832382e-06,2.10953999227536e-06,"Wilcoxon rank sum exact test","two.sided",0.676701188067321,-1.17265044723094e-06,-5.5952103175697e-06,3.24990942310782e-06,-0.129499936226931,"Healthy.control-Stage.III.IV.",0.129499936226931
"389","Lysinibacillus",-2.30563258451169e-06,776,0.822080223245056,-2.01737126408558e-05,1.40112099376621e-05,"Wilcoxon rank sum exact test","two.sided",0.889478880700172,5.93329100000086e-07,-2.10041882473325e-05,2.21908464473327e-05,0.0115091434086571,"Healthy.control-Stage.III.IV.",0.0115091434086571
"390","Mangrovibacillus",-3.14463286923293e-07,740,0.568918046431597,-1.78361952033725e-06,1.03356342077386e-06,"Wilcoxon rank sum exact test","two.sided",0.709319415216772,2.65837768020767e-07,-1.70659992049201e-06,2.23827545653354e-06,0.0807130541798927,"Healthy.control-Stage.III.IV.",0.0807130541798927
"391","Mesobacillus",-1.5405332311843e-06,746,0.608551305729501,-7.59168636754844e-06,3.94225411608529e-06,"Wilcoxon rank sum exact test","two.sided",0.73786845819702,-1.29822352970059e-06,-8.38930261054807e-06,5.79285555114689e-06,-0.073954668794557,"Healthy.control-Stage.III.IV.",0.073954668794557
"392","Metabacillus",-8.88357423742859e-07,770,0.777713969660775,-8.86263917951436e-06,7.7829670993469e-06,"Wilcoxon rank sum exact test","two.sided",0.860185348427539,1.99397221976808e-06,-9.87333695051439e-06,1.38612813900506e-05,0.0730652838072027,"Healthy.control-Stage.III.IV.",0.0730652838072027
"393","Neobacillus",-1.00596749798927e-06,761,0.712527703922499,-6.12501056745239e-06,4.55854889853789e-06,"Wilcoxon rank sum exact test","two.sided",0.814077588698261,-4.53904701085176e-08,-6.70547492555223e-06,6.6146939853352e-06,-0.00300007146006339,"Healthy.control-Stage.III.IV.",0.00300007146006339
"394","Niallia",-2.79454335338186e-06,690,0.293774402457122,-9.88196259238764e-06,3.0224501224074e-06,"Wilcoxon rank sum exact test","two.sided",0.468662835689235,2.46753755433785e-08,-8.7720990785622e-06,8.82144982964896e-06,0.00133178670995599,"Healthy.control-Stage.III.IV.",0.00133178670995599
"395","Oceanobacillus",-2.64117186788872e-06,700,0.340260206226088,-1.03873758768245e-05,2.85709888964796e-06,"Wilcoxon rank sum exact test","two.sided",0.510521887145097,-2.89004205621585e-06,-1.03711354261143e-05,4.59105131368263e-06,-0.157581302217556,"Healthy.control-Stage.III.IV.",0.157581302217556
"396","Paenalkalicoccus",1.57328239633469e-08,803,0.980916326714857,-1.06517421033142e-06,1.00191955960659e-06,"Wilcoxon rank sum exact test","two.sided",0.990102847984819,1.45834574219638e-07,-1.16141543961203e-06,1.4530845880513e-06,0.0600365789793243,"Healthy.control-Stage.III.IV.",0.0600365789793243
"397","Parageobacillus",-3.95822641213199e-06,700,0.340260206226088,-1.08405543434313e-05,3.67082953614067e-06,"Wilcoxon rank sum exact test","two.sided",0.510521887145097,-2.43532609284738e-06,-1.00455507089014e-05,5.17489852320661e-06,-0.133020080301017,"Healthy.control-Stage.III.IV.",0.133020080301017
"398","Paraliobacillus",-1.76109684454803e-08,793,0.950409381403658,-1.09328179140961e-06,1.11918672718928e-06,"Wilcoxon rank sum exact test","two.sided",0.96787097108824,8.18884377586538e-07,-9.6006934447505e-07,2.59783809964812e-06,0.277561192525964,"Healthy.control-Stage.III.IV.",0.277561192525964
"399","Peribacillus",-3.31097390616754e-06,728,0.493521760734618,-1.38158816980423e-05,6.72712092979328e-06,"Wilcoxon rank sum exact test","two.sided",0.640422886839571,-2.73695019724372e-06,-1.58478582762661e-05,1.03739578817787e-05,-0.0912354937987572,"Healthy.control-Stage.III.IV.",0.0912354937987572
"400","Pontibacillus",-1.26138675964981e-06,623,0.0895091590273888,-2.76504152823028e-06,2.37124642856095e-07,"Wilcoxon rank sum exact test","two.sided",0.230914585788742,-1.45397410911352e-06,-3.75877429459405e-06,8.50826076367004e-07,-0.295216311011874,"Healthy.control-Stage.III.IV.",0.295216311011874
"401","Pradoshia",2.05361090357272e-07,831,0.770384604172027,-1.23700906823148e-06,1.49599854409942e-06,"Wilcoxon rank sum exact test","two.sided",0.855492920488685,9.50380611920925e-07,-1.30613083752183e-06,3.20689206136368e-06,0.240280236156601,"Healthy.control-Stage.III.IV.",0.240280236156601
"402","Priestia",-1.36339923699325e-06,780,0.851982947486399,-2.07812366227093e-05,1.93209646919009e-05,"Wilcoxon rank sum exact test","two.sided",0.907160767356539,6.22377345457251e-06,-2.02474205948693e-05,3.26949675040143e-05,0.107144503243916,"Healthy.control-Stage.III.IV.",0.107144503243916
"403","Psychrobacillus",-6.96785037296558e-07,762,0.71967868385662,-4.29990880702813e-06,2.93404299567239e-06,"Wilcoxon rank sum exact test","two.sided",0.818871933537738,-3.71352478239279e-07,-4.42693418171545e-06,3.68422922523689e-06,-0.0441221216077872,"Healthy.control-Stage.III.IV.",0.0441221216077872
"404","Radiobacillus",2.68259152898371e-08,801,0.996182919867648,-2.12376357695449e-06,2.51333346445318e-06,"Wilcoxon rank sum exact test","two.sided",1,2.81342901530495e-07,-3.0934961140792e-06,3.65618191714019e-06,0.0431498388089543,"Healthy.control-Stage.III.IV.",0.0431498388089543
"405","Rossellomorea",-3.0292444661683e-06,683,0.26386548052309,-8.31712587670866e-06,2.29821907569627e-06,"Wilcoxon rank sum exact test","two.sided",0.439398310913987,-3.21544371998239e-06,-9.42561539421976e-06,2.99472795425498e-06,-0.212065312599155,"Healthy.control-Stage.III.IV.",0.212065312599155
"406","Salicibibacter",-1.54347504614128e-06,696,0.321134531331922,-4.69288429253153e-06,1.40531576999422e-06,"Wilcoxon rank sum exact test","two.sided",0.491713489174371,-7.14376227514012e-07,-4.60669698666763e-06,3.17794453163961e-06,-0.0887067608048256,"Healthy.control-Stage.III.IV.",0.0887067608048256
"407","Salimicrobium",-7.11944021846122e-07,687,0.280691775769462,-2.06336162758687e-06,6.41386153207838e-07,"Wilcoxon rank sum exact test","two.sided",0.456065364315541,-1.08064756069933e-06,-3.35124439024449e-06,1.18994926884582e-06,-0.305280921317184,"Healthy.control-Stage.III.IV.",0.305280921317184
"408","Salipaludibacillus",-8.79029868688966e-07,610,0.0680602750353312,-2.02707421744118e-06,4.80273457778549e-08,"Wilcoxon rank sum exact test","two.sided",0.203914873830432,-1.98034596270168e-06,-3.74332628625707e-06,-2.17365639146293e-07,-0.797393102030129,"Healthy.control-Stage.III.IV.",0.797393102030129
"409","Salisediminibacterium",-1.38229776296838e-06,691,0.298223708790623,-4.42010268475879e-06,1.16831633422924e-06,"Wilcoxon rank sum exact test","two.sided",0.470369101669764,-8.71757707294307e-07,-5.06626971713608e-06,3.32275430254747e-06,-0.112530395933097,"Healthy.control-Stage.III.IV.",0.112530395933097
"410","Sediminibacillus",-5.40745064904196e-08,790,0.927573827441793,-1.38313342611009e-06,1.26504383794721e-06,"Wilcoxon rank sum exact test","two.sided",0.956160055917683,-1.50430315272149e-07,-1.93643013700001e-06,1.63556950645572e-06,-0.0381721802430325,"Healthy.control-Stage.III.IV.",0.0381721802430325
"411","Sutcliffiella",-2.22985280577077e-06,668,0.20695554880539,-5.16904440090627e-06,1.47929363880186e-06,"Wilcoxon rank sum exact test","two.sided",0.379842729122475,-1.21288957824101e-06,-4.92063479718866e-06,2.49485564070665e-06,-0.129301413364062,"Healthy.control-Stage.III.IV.",0.129301413364062
"412","Terribacillus",-1.00712346367538e-08,799,0.996182919867647,-2.70638640898279e-06,2.79683551474113e-06,"Wilcoxon rank sum exact test","two.sided",1,4.80958523182903e-07,-2.34090965632069e-06,3.30282670268649e-06,0.0722910104333071,"Healthy.control-Stage.III.IV.",0.0722910104333071
"413","Virgibacillus",-2.2622041189817e-06,757,0.684178346081558,-1.47464141929247e-05,8.72470445541432e-06,"Wilcoxon rank sum exact test","two.sided",0.793843296290803,-5.72437717535165e-07,-1.5276610021608e-05,1.41317345865376e-05,-0.0162200693370777,"Healthy.control-Stage.III.IV.",0.0162200693370777
"414","Weizmannia",-2.52276077226959e-06,693,0.307255144148607,-6.41423814374669e-06,1.92215741504324e-06,"Wilcoxon rank sum exact test","two.sided",0.47915995148577,-1.51212019147475e-06,-6.86173137261958e-06,3.83749098967008e-06,-0.139075528606995,"Healthy.control-Stage.III.IV.",0.139075528606995
"415","Hydrogenibacillus",2.71794723411214e-05,600.5,0.0555065825387735,-3.65127508913686e-05,2.71794723411214e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.184786177318528,-2.60422276299515e-06,-5.40364316086599e-06,1.95197634875687e-07,-0.784721088186326,"Healthy.control-Stage.III.IV.",0.784721088186326
"416","Brochothrix",1.8537957061623e-07,828,0.792430910419623,-1.34418536999683e-06,1.48501661219338e-06,"Wilcoxon rank sum exact test","two.sided",0.869522605324699,4.40277923032457e-07,-1.75337502136359e-06,2.6339308674285e-06,0.124744346520467,"Healthy.control-Stage.III.IV.",0.124744346520467
"417","Listeria",-9.85551614078906e-07,784,0.882097567976604,-1.30511751793551e-05,1.31861123713417e-05,"Wilcoxon rank sum exact test","two.sided",0.926011516165915,5.43438025783164e-07,-1.53949656391133e-05,1.64818416906797e-05,0.0138390436321865,"Healthy.control-Stage.III.IV.",0.0138390436321865
"418","Aneurinibacillus",-7.94596947607815e-07,773,0.799817249484466,-8.12856431450383e-06,4.99858466830884e-06,"Wilcoxon rank sum exact test","two.sided",0.87465922435167,-1.29820741958261e-07,-7.91954911508745e-06,7.65990763117093e-06,-0.00745048209581663,"Healthy.control-Stage.III.IV.",0.00745048209581663
"419","Brevibacillus",-1.75414858948831e-05,653,0.159437956424207,-4.35584759602849e-05,5.94326005722853e-06,"Wilcoxon rank sum exact test","two.sided",0.324223936543986,-2.24941263015462e-05,-5.00878521423303e-05,5.09959953923787e-06,-0.342828847286982,"Healthy.control-Stage.III.IV.",0.342828847286982
